temperature,heat_index,humidity,pressure,wind_direction,wind_speed,precipitation,gust_speed,sealevel_pressure,conditions
41,1.18,53,30.43,164.94,14.62,99,3.37,29.96,Smoke
42,1.21,53,30.43,176.38,13.5,99,2.25,29.85,Smoke
42,1.22,52,30.43,178.02,3.37,99,2.25,29.82,ShallowFog
41,1.2,54,30.43,178.87,5.62,99,5.62,29.92,ShallowFog
41,1.17,55,30.43,146.74,14.62,99,1.12,29.78,ShallowFog
41,1.22,56,30.43,109.65,10.12,99,2.25,29.55,Smoke
41,1.18,57,30.43,156.97,13.5,99,3.37,29.61,Smoke
41,1.19,59,30.43,154.44,9,99,1.12,29.77,Smoke
41,1.2,58,30.43,115.1,7.87,99,4.5,30.08,Smoke
42,1.19,57,30.43,126.28,10.12,99,4.5,30.12,Smoke
42,1.19,54,30.43,136.28,15.75,99,5.62,30.02,Smoke
42,1.22,56,30.43,137.82,15.75,99,4.5,30,Smoke
42,1.23,56,30.42,110.99,12.37,99,12.37,30.02,Smoke
42,1.19,55,30.43,130.43,12.37,97,12.37,29.91,Smoke
42,1.19,55,30.43,114.01,16.87,96,7.87,29.81,Smoke
42,1.19,56,30.43,177.95,7.87,96,10.12,29.81,Smoke
43,1.2,56,30.43,176.15,9,95,1.12,29.81,Smoke
42,1.21,55,30.42,146.96,9,95,5.62,29.89,Smoke
42,1.21,57,30.43,190.18,7.87,94,3.37,29.84,Smoke
42,1.18,59,30.43,166.94,5.62,93,5.62,29.77,Smoke
42,1.17,59,30.42,149.21,16.87,92,7.87,29.84,Smoke
42,1.18,60,30.42,125.63,15.75,94,6.75,30.09,Smoke
42,1.18,62,30.42,174.89,14.62,94,4.5,30.24,Smoke
41,1.22,71,30.42,58.77,11.25,94,2.25,30.22,Smoke
40,1.17,96,30.42,189.32,7.87,94,1.12,30.06,Smoke
41,1.17,97,30.43,71.7,10.12,94,0,29.97,Smoke
41,1.19,96,30.43,68.33,5.62,95,2.25,30.03,Clear
42,1.21,93,30.43,105.97,9,97,2.25,30,Smoke
42,1.17,88,30.43,119.62,4.5,97,1.12,30.01,Smoke
42,1.2,65,30.44,186.53,4.5,98,2.25,30.02,Smoke
42,1.19,65,30.43,162.49,10.12,98,1.12,30.05,Smoke
43,1.24,64,30.44,188.93,4.5,99,4.5,30.03,Smoke
42,1.18,67,30.44,198.91,6.75,99,3.37,29.99,Smoke
43,1.18,76,30.44,145.88,7.87,99,4.5,29.98,Smoke
44,1.24,86,30.44,101.89,2.25,99,3.37,30,Smoke
44,1.21,65,30.44,174,7.87,100,1.12,29.95,Smoke
43,1.2,68,30.44,146.7,13.5,100,4.5,29.88,Smoke
43,1.16,74,30.44,122.87,4.5,100,2.25,29.85,Smoke
43,1.2,88,30.44,178.33,4.5,100,3.37,29.82,Smoke
43,1.16,101,30.45,118.72,7.87,99,2.25,29.85,Smoke
44,1.2,101,30.45,144.37,13.5,98,1.12,29.9,Smoke
44,1.19,101,30.45,277.79,3.37,98,4.5,29.91,Smoke
45,1.23,101,30.45,122.44,10.12,98,3.37,29.96,Smoke
45,1.19,101,30.45,174.58,7.87,99,2.25,29.86,Smoke
45,1.19,101,30.45,150.59,12.37,99,0,29.82,Smoke
45,1.24,101,30.46,125.43,11.25,99,2.25,29.88,Smoke
45,1.21,101,30.46,107.78,3.37,99,3.37,29.89,Clear
46,1.21,101,30.46,127.78,10.12,98,3.37,29.88,Clear
46,1.21,101,30.46,105.35,2.25,97,3.37,29.81,Smoke
46,1.22,101,30.46,131.58,11.25,97,2.25,29.85,Smoke
46,1.23,101,30.46,332.71,3.37,96,1.12,29.83,Smoke
46,1.25,101,30.46,101.14,5.62,96,2.25,29.82,Smoke
47,1.23,101,30.46,91.11,9,97,4.5,29.95,Smoke
47,1.25,101,30.46,136.49,6.75,98,1.12,29.93,Smoke
47,1.22,101,30.46,93.53,7.87,98,1.12,29.9,Smoke
47,1.18,101,30.46,145.92,6.75,99,3.37,29.99,Smoke
47,1.17,101,30.46,329.8,7.87,99,3.37,29.99,Smoke
47,1.25,101,30.47,109.67,10.12,99,3.37,29.96,Smoke
47,1.24,101,30.47,159.94,6.75,99,5.62,30,Smoke
47,1.25,101,30.47,99.74,10.12,100,5.62,30.04,Smoke
47,1.18,101,30.47,105.29,10.12,99,5.62,29.99,Smoke
47,1.2,101,30.47,136.55,7.87,98,5.62,29.9,Smoke
47,1.22,101,30.46,140.28,11.25,95,4.5,29.93,Smoke
47,1.2,101,30.47,143.47,7.87,94,3.37,30,Smoke
47,1.2,100,30.47,134.48,10.12,95,2.25,30.01,Smoke
47,1.21,100,30.47,116.35,11.25,97,0,29.95,Smoke
47,1.24,100,30.47,136.48,7.87,97,0,29.87,Smoke
47,1.17,100,30.47,162.43,6.75,98,1.12,29.88,Smoke
46,1.21,100,30.47,138.45,9,97,3.37,29.97,Smoke
46,1.24,100,30.47,208.93,4.5,97,3.37,29.94,Smoke
46,1.19,99,30.47,154.8,11.25,97,3.37,29.92,Smoke
46,1.23,99,30.48,128.21,4.5,97,6.75,30,Smoke
46,1.21,99,30.48,108.97,11.25,95,3.37,30.08,Smoke
46,1.21,100,30.47,139.34,18,93,3.37,30.15,Smoke
46,1.21,100,30.47,108.47,6.75,93,3.37,30.12,Smoke
46,1.23,100,30.48,115.91,5.62,94,4.5,30.03,Smoke
46,1.17,100,30.47,155.25,4.5,94,3.37,29.97,Smoke
46,1.18,100,30.48,129.04,13.5,93,2.25,29.99,Smoke
46,1.24,100,30.48,125.1,14.62,93,3.37,30,Smoke
46,1.18,100,30.47,111.24,15.75,93,4.5,30.01,Smoke
46,1.21,100,30.47,127.32,9,92,3.37,30.09,Smoke
46,1.22,100,30.48,90.6,3.37,92,3.37,30.1,Smoke
46,1.18,100,30.48,140.17,5.62,92,3.37,30.03,Smoke
46,1.22,100,30.48,160.91,6.75,93,4.5,29.96,Smoke
46,1.2,100,30.48,143.12,6.75,93,4.5,29.96,Smoke
46,1.21,100,30.47,130.76,7.87,94,3.37,29.95,Smoke
45,1.25,100,30.47,131.54,11.25,94,3.37,29.86,Smoke
46,1.23,100,30.48,156.74,3.37,94,3.37,29.93,Smoke
46,1.21,100,30.47,122.04,6.75,94,3.37,29.99,Smoke
46,1.17,100,30.47,115.26,14.62,94,3.37,29.96,Smoke
46,1.19,100,30.47,86.89,10.12,94,4.5,29.97,Smoke
46,1.18,100,30.47,25.86,5.62,95,2.25,30.01,Smoke
47,1.24,100,30.47,169.7,10.12,94,3.37,30,Clear
47,1.27,100,30.47,61.24,4.5,94,4.5,29.99,Smoke
47,1.2,100,30.47,140.24,6.75,94,2.25,29.96,Smoke
47,1.22,100,30.47,142.73,9,94,1.12,29.95,Smoke
47,1.22,99,30.47,187.4,2.25,94,2.25,30,Smoke
47,1.23,99,30.47,38.13,7.87,94,3.37,30.05,Smoke
47,1.22,99,30.47,136.62,12.37,94,3.37,30.03,Smoke
47,1.25,99,30.47,125.14,7.87,94,4.5,29.97,Smoke
47,1.21,99,30.47,152.89,13.5,94,2.25,29.94,Smoke
47,1.21,98,30.47,134.46,11.25,94,3.37,29.98,Smoke
47,1.19,98,30.46,176.09,13.5,95,0,30.02,Smoke
47,1.22,97,30.47,164.62,11.25,96,1.12,30,Smoke
46,1.18,95,30.47,116.61,12.37,97,2.25,29.98,Smoke
46,1.2,93,30.47,115.75,9,97,1.12,29.99,Smoke
46,1.19,91,30.46,161.82,6.75,96,2.25,29.96,Smoke
46,1.21,89,30.46,126.5,6.75,96,2.25,29.9,Smoke
46,1.22,91,30.46,164.26,12.37,95,2.25,29.89,Smoke
46,1.19,99,30.46,181.95,5.62,96,4.5,29.94,Smoke
47,1.21,99,30.46,88.69,4.5,97,3.37,29.96,Clear
47,1.22,99,30.46,156.14,12.37,99,1.12,30,Clear
47,1.23,99,30.46,102.12,4.5,99,0,29.99,ShallowFog
47,1.22,99,30.46,122.11,14.62,100,0,30.01,ShallowFog
47,1.23,99,30.46,97.37,4.5,100,0,29.97,ShallowFog
47,1.23,98,30.45,160.91,5.62,100,0,29.95,ShallowFog
47,1.17,98,30.45,118.07,15.75,100,0,29.88,ShallowFog
47,1.23,97,30.45,158.27,14.62,100,1.12,29.92,Smoke
46,1.2,97,30.45,146.25,13.5,100,1.12,29.9,Smoke
46,1.21,97,30.45,174.71,5.62,100,2.25,29.87,Smoke
47,1.19,97,30.45,143.38,12.37,100,1.12,29.92,Smoke
47,1.22,97,30.45,113.31,9,100,3.37,29.98,Smoke
47,1.17,97,30.45,128.19,12.37,100,3.37,29.99,Smoke
47,1.2,97,30.45,138.01,15.75,100,0,29.94,Smoke
47,1.22,97,30.45,91.17,14.62,100,2.25,29.9,Smoke
47,1.2,97,30.45,133.46,15.75,100,3.37,29.9,Smoke
48,1.22,97,30.45,144.03,11.25,100,3.37,29.93,Smoke
47,1.21,96,30.45,124.52,12.37,100,4.5,29.96,Smoke
47,2.81,94,30.45,173.86,7.87,100,6.75,29.89,Smoke
47,4.97,93,30.45,140.7,13.5,100,3.37,29.87,Smoke
47,5.52,91,30.44,158.58,14.62,101,3.37,29.91,Smoke
47,5.83,87,30.45,115.65,12.37,100,3.37,29.93,Smoke
47,15.29,86,30.44,163.41,4.5,99,4.5,29.9,Smoke
47,27.19,92,30.44,135.07,4.5,98,1.12,29.91,Smoke
47,24.81,96,30.44,133.76,9,97,5.62,29.95,Smoke
48,34.67,95,30.44,133.8,12.37,96,2.25,30,ShallowFog
48,42.92,97,30.44,112.26,11.25,97,3.37,30.02,ShallowFog
48,59.56,97,30.44,181.89,2.25,98,4.5,30.01,ShallowFog
48,119.62,98,30.44,99.5,6.75,98,4.5,30.04,Fog
48,127.25,97,30.44,21.97,2.25,99,0,29.97,Fog
48,64.07,97,30.44,88.85,7.87,99,3.37,29.9,Fog
49,65.1,97,30.44,188.74,3.37,99,2.25,29.83,Clear
49,101.39,96,30.44,134.62,7.87,100,3.37,29.89,Smoke
49,90.92,96,30.44,94.02,4.5,100,5.62,30,Smoke
50,203.29,97,30.44,143.54,10.12,99,3.37,30.19,Smoke
49,276.56,96,30.44,84.43,3.37,99,9,30.16,Smoke
50,138.95,94,30.44,109.37,12.37,99,7.87,30.09,Smoke
50,207.21,93,30.43,77.26,9,100,7.87,30.01,Smoke
51,234.38,91,30.43,97.49,5.62,100,5.62,29.93,Smoke
52,204.21,90,30.43,62.71,6.75,100,7.87,29.88,Smoke
52,258.91,88,30.43,195.79,9,100,2.25,29.89,Smoke
52,387.26,87,30.43,156.39,11.25,100,5.62,29.94,Smoke
52,429.24,85,30.43,163.16,10.12,101,3.37,30.01,Smoke
53,420.7,82,30.43,80.95,3.37,101,4.5,30.07,ShallowFog
53,452.8,79,30.43,108.56,4.5,101,6.75,30.09,ShallowFog
53,416.5,76,30.43,159.26,7.87,101,5.62,30.1,ShallowFog
53,456.52,74,30.43,153.39,5.62,101,6.75,30.1,ShallowFog
52,479.69,70,30.43,255.12,3.37,101,4.5,30.06,ShallowFog
53,511.68,64,30.43,91.38,5.62,101,5.62,30,ShallowFog
53,545.1,63,30.43,130.65,5.62,101,3.37,29.98,Fog
53,553.26,59,30.43,119.89,5.62,101,3.37,29.92,Fog
52,561.11,64,30.43,186.96,7.87,102,3.37,29.83,Fog
52,580.77,65,30.43,120.59,5.62,102,5.62,29.79,Fog
52,601.47,59,30.43,141.22,6.75,102,4.5,29.82,ShallowFog
52,612.24,58,30.43,38.88,7.87,102,7.87,30.06,Smoke
52,629.64,61,30.43,0.1,2.25,102,3.37,30.12,Smoke
52,649.09,61,30.43,106.62,11.25,102,6.75,29.9,Smoke
51,671.16,61,30.43,148.14,4.5,102,2.25,29.86,Smoke
51,684.59,72,30.43,75.65,7.87,102,9,29.92,Smoke
50,694.69,81,30.43,106.94,12.37,102,6.75,29.98,Smoke
50,707.66,82,30.43,76.87,5.62,102,9,29.93,Smoke
50,709.43,87,30.43,85.37,7.87,102,10.12,29.89,Smoke
50,724.57,86,30.43,89.7,9,101,10.12,30.04,Smoke
50,744.25,85,30.43,65.95,9,101,7.87,29.88,Smoke
50,759.62,82,30.43,13.86,11.25,101,4.5,29.8,Smoke
51,764.07,79,30.43,117.2,2.25,101,3.37,30.09,Smoke
51,770.9,80,30.43,82.68,4.5,101,13.5,30.06,Smoke
50,795.65,84,30.43,86.77,6.75,101,5.62,29.94,Fog
50,805.84,84,30.43,124.41,12.37,101,3.37,29.9,ShallowFog
50,816.35,87,30.43,74.3,11.25,102,2.25,30,ShallowFog
49,833.36,89,30.43,143.86,15.75,102,5.62,30.06,Smoke
49,831.8,89,30.44,151.38,6.75,102,6.75,30.02,Smoke
49,823.15,88,30.44,100.07,3.37,102,4.5,30.03,Smoke
49,827.36,91,30.44,236.62,7.87,102,6.75,30.06,Smoke
49,820.95,92,30.44,78.64,4.5,102,3.37,30.09,Smoke
49,826.86,90,30.44,118.14,12.37,102,3.37,30.12,Smoke
49,824.62,91,30.44,96.31,5.62,102,2.25,30.11,Smoke
49,833.25,90,30.45,99.72,9,102,4.5,29.98,Smoke
48,881.11,95,30.45,153.98,6.75,102,2.25,29.89,Smoke
49,920.03,95,30.45,89.15,6.75,102,10.12,29.99,Smoke
49,912.05,93,30.45,94.7,12.37,102,9,30.1,Smoke
49,564.71,94,30.45,140.94,9,102,4.5,30.1,Smoke
49,610.37,95,30.46,138.2,3.37,102,6.75,30.22,Smoke
49,981.47,95,30.46,45.61,7.87,102,6.75,30.34,Smoke
49,946.11,96,30.46,56.83,6.75,102,3.37,30.26,Smoke
49,900.22,96,30.46,14.19,7.87,102,4.5,30.12,Smoke
49,351.3,95,30.46,106.88,9,102,5.62,30.09,Smoke
49,963.3,98,30.47,87.84,3.37,102,5.62,30.16,Clear
49,941.42,96,30.47,26.71,12.37,102,3.37,30.28,ShallowFog
49,921.13,96,30.47,142.48,3.37,102,4.5,30.19,ShallowFog
49,991.18,97,30.47,140.52,6.75,102,6.75,30.1,ShallowFog
48,787.9,99,30.47,92.34,5.62,102,5.62,30.07,ShallowFog
47,808.38,100,30.47,109.91,13.5,102,3.37,29.83,ShallowFog
47,397.08,101,30.48,132.89,12.37,102,5.62,30.03,ShallowFog
48,501.65,101,30.48,1.82,5.62,102,0,30.34,Smoke
48,373.28,101,30.48,94.32,9,102,3.37,30.52,Smoke
47,388.53,101,30.48,116.36,7.87,102,5.62,30.4,Smoke
47,794.01,101,30.48,153.34,7.87,102,6.75,30.14,Smoke
47,478.82,101,30.49,61.93,9,102,2.25,30,Smoke
47,353.89,101,30.49,90.88,10.12,102,1.12,30.4,Smoke
46,288.44,101,30.48,129.84,13.5,102,2.25,30.48,Smoke
47,392.71,102,30.49,48.46,7.87,102,2.25,30.27,Smoke
47,292.08,102,30.49,73.78,6.75,102,2.25,30.08,Smoke
46,352.73,102,30.49,138.62,10.12,102,4.5,30.05,Smoke
46,487.59,102,30.49,109.36,12.37,102,3.37,29.86,Smoke
47,438.68,102,30.49,41.36,9,102,4.5,29.64,Smoke
48,422.61,102,30.49,114.02,3.37,102,4.5,30.06,Smoke
47,348.3,102,30.49,70.67,5.62,102,2.25,30.26,Smoke
47,527.13,102,30.49,158.25,11.25,102,2.25,30.22,ShallowFog
47,295.01,102,30.49,92.04,16.87,102,5.62,30.45,Smoke
47,235.89,102,30.5,118.43,13.5,102,4.5,30.24,Smoke
47,233.64,102,30.5,141.81,3.37,102,3.37,30.02,Smoke
47,299.21,102,30.5,77.2,6.75,102,2.25,30.03,Smoke
47,211.23,102,30.5,136.25,10.12,102,2.25,30.31,Smoke
47,430.8,102,30.5,115.92,12.37,102,2.25,30.33,ScatteredClouds
46,355.61,102,30.5,200.6,14.62,102,3.37,30.18,Smoke
46,338.75,102,30.5,133.97,7.87,102,4.5,30.11,Smoke
46,192.64,102,30.5,24.06,6.75,102,2.25,30.08,Smoke
47,213.83,102,30.5,48.83,6.75,102,3.37,30.32,Smoke
47,237.99,102,30.5,98.56,4.5,102,2.25,30.33,Smoke
47,216.29,102,30.5,195.49,4.5,102,6.75,30.32,Smoke
47,219.92,102,30.5,50.87,9,102,1.12,30.31,ShallowFog
47,249.75,102,30.5,170.37,5.62,102,2.25,30.2,ShallowFog
47,273.49,102,30.5,11.02,5.62,102,1.12,30.18,Fog
48,148.15,102,30.5,145.68,13.5,102,5.62,30.23,Fog
48,248.97,102,30.5,117.41,11.25,102,1.12,30.15,Fog
47,310.4,102,30.49,116.34,6.75,102,6.75,29.94,Fog
46,312.22,102,30.49,179.24,6.75,102,2.25,29.99,Fog
46,241.43,102,30.5,119.16,9,102,3.37,30.28,Fog
45,187.54,102,30.49,91.41,5.62,102,1.12,30.14,PartlyCloudy
45,194.59,102,30.49,125.68,11.25,102,4.5,30.1,Fog
46,129.88,102,30.49,110.58,2.25,102,3.37,30.12,Fog
46,130.96,102,30.49,140.65,12.37,102,0,30.21,Smoke
46,129.08,102,30.49,104.4,12.37,102,3.37,30.02,Smoke
45,126.61,102,30.49,106.08,10.12,102,7.87,29.7,Smoke
45,113,102,30.49,104.51,5.62,102,4.5,29.81,Smoke
45,123.55,102,30.49,117.44,10.12,102,2.25,30.11,Smoke
45,123.37,102,30.49,141.04,7.87,102,5.62,30.05,Smoke
46,113.31,102,30.49,99.34,10.12,102,4.5,29.93,Smoke
46,91.03,102,30.49,81.25,6.75,102,3.37,30.09,Smoke
46,109.58,102,30.49,141.74,3.37,102,1.12,30.25,Smoke
45,76.83,102,30.49,95.92,2.25,102,3.37,30.14,Smoke
45,89.49,101,30.49,96.62,9,102,6.75,30.36,Smoke
46,62.99,101,30.49,6.07,2.25,102,5.62,30.48,Smoke
46,51.12,102,30.48,359.92,3.37,102,3.37,30.25,Smoke
47,41.91,102,30.48,38.81,5.62,102,1.12,30.08,Smoke
47,34.99,102,30.48,108.42,6.75,102,4.5,29.99,Smoke
47,23.45,102,30.48,131.55,6.75,102,3.37,30.48,Smoke
47,26.08,101,30.48,151.4,4.5,102,1.12,30.6,ShallowFog
47,11.49,101,30.48,59.4,3.37,102,4.5,30.38,ShallowFog
47,8.62,101,30.47,60,4.5,102,2.25,30.58,ShallowFog
47,6.15,101,30.47,233.19,3.37,102,6.75,30.54,Fog
47,2.96,101,30.47,86.26,12.37,102,2.25,30.48,Fog
47,2.01,101,30.47,41.12,5.62,102,4.5,30.42,Fog
47,1.44,101,30.47,168.16,6.75,102,1.12,30.21,Fog
46,1.22,101,30.47,133.56,3.37,101,1.12,30.28,Smoke
46,1.18,101,30.47,222.62,4.5,101,3.37,30.43,Smoke
46,1.19,101,30.47,157.21,2.25,101,6.75,30.33,Smoke
46,1.2,101,30.46,105.35,7.87,101,7.87,30.33,Smoke
46,1.19,101,30.46,124.35,11.25,101,9,30.29,Smoke
46,1.21,101,30.46,168.09,5.62,101,5.62,30.13,Smoke
46,1.23,101,30.46,148.69,13.5,101,2.25,30.28,Smoke
46,1.21,101,30.46,126.62,7.87,101,3.37,30.04,Smoke
46,1.2,101,30.46,122.02,3.37,101,4.5,29.94,Smoke
47,1.16,101,30.46,181.22,5.62,101,2.25,30.07,Smoke
47,1.28,101,30.46,175.97,4.5,101,5.62,30.07,Smoke
47,1.19,100,30.46,220.47,4.5,101,4.5,30.26,Smoke
47,1.2,100,30.46,137.13,10.12,101,3.37,30.2,Smoke
47,1.22,100,30.46,112.78,6.75,101,3.37,30.11,Smoke
46,1.24,100,30.46,125.83,9,101,2.25,30.21,Smoke
46,1.23,100,30.46,106.11,7.87,101,6.75,30.15,ShallowFog
46,1.22,100,30.45,131.48,14.62,101,3.37,30.12,Fog
46,1.22,99,30.45,148.03,5.62,101,3.37,30.22,Overcast
46,1.2,99,30.45,130.03,13.5,100,5.62,30.37,Fog
45,1.21,100,30.45,150.01,5.62,100,5.62,30.04,Overcast
45,1.21,100,30.46,142.9,10.12,100,5.62,29.98,Fog
45,1.2,101,30.45,180.71,10.12,100,5.62,30.35,Fog
45,1.23,101,30.46,165.3,11.25,100,7.87,30.27,Smoke
45,1.22,101,30.45,139.72,9,100,9,30.13,Smoke
45,1.23,101,30.45,154.07,11.25,99,6.75,30.38,Smoke
46,1.23,101,30.46,40.63,6.75,99,4.5,30.37,Smoke
46,1.18,101,30.46,100.81,3.37,99,5.62,30.08,Smoke
46,1.19,101,30.46,171.83,11.25,99,1.12,29.9,Smoke
46,1.22,101,30.46,129.98,9,99,3.37,30.07,Smoke
46,1.23,101,30.46,115.27,9,99,6.75,29.99,ShallowFog
46,1.21,101,30.46,120.28,3.37,99,5.62,30.03,ShallowFog
46,1.25,101,30.46,129.33,4.5,99,4.5,30.35,ShallowFog
46,1.23,101,30.46,124.46,9,100,3.37,30.31,ShallowFog
46,1.18,101,30.46,154.88,4.5,100,4.5,30.22,Fog
46,1.19,101,30.46,72.88,0,100,4.5,30.02,Fog
46,1.22,101,30.46,170.29,2.25,100,4.5,30.03,Fog
46,1.22,101,30.46,147.78,4.5,100,3.37,30.25,Fog
46,1.19,101,30.46,136.66,7.87,99,1.12,30.31,Fog
46,1.2,101,30.46,139.3,6.75,100,6.75,30.25,Fog
46,1.2,101,30.46,143.51,6.75,100,6.75,29.92,Fog
46,1.19,101,30.46,178.93,6.75,100,5.62,29.88,Fog
46,1.22,100,30.46,139.16,6.75,101,4.5,30.14,Fog
46,1.21,100,30.46,125.2,5.62,101,1.12,30.45,Fog
46,1.22,100,30.46,93.37,9,101,2.25,30.24,Fog
46,1.24,100,30.46,133.94,7.87,101,5.62,29.94,Fog
46,1.22,99,30.47,151.37,6.75,101,2.25,30.19,Fog
45,1.22,99,30.47,137.77,9,101,1.12,30.38,Smoke
45,1.16,98,30.47,174.71,6.75,101,1.12,30.31,Smoke
45,1.18,96,30.47,152.8,7.87,102,2.25,30.29,Smoke
45,1.19,94,30.47,134.49,9,102,4.5,30.28,Smoke
45,1.23,94,30.47,136.29,9,102,1.12,29.98,Smoke
45,1.21,94,30.47,156.42,4.5,102,2.25,29.9,Smoke
45,1.23,95,30.47,128.8,10.12,102,3.37,30.45,ShallowFog
45,1.2,98,30.48,104.19,9,102,5.62,30.56,Fog
46,1.23,100,30.48,144.39,11.25,102,4.5,30.4,Fog
46,1.21,101,30.48,124.06,7.87,102,3.37,30.17,Fog
46,1.2,101,30.48,163.54,10.12,102,2.25,29.96,Fog
47,1.23,101,30.48,180.22,7.87,102,7.87,30.04,Fog
47,1.2,101,30.49,185.51,5.62,101,7.87,30.2,Fog
47,1.25,101,30.49,114.87,9,101,5.62,30.1,Fog
47,1.2,101,30.49,68.54,10.12,101,3.37,30,Fog
47,1.18,101,30.49,138.47,11.25,101,4.5,30.1,Fog
47,1.23,101,30.49,110.66,9,101,6.75,30.26,Fog
47,1.23,101,30.49,20.74,2.25,100,6.75,30.21,Fog
47,1.21,101,30.49,111.5,11.25,100,4.5,30.11,Fog
47,1.2,101,30.49,153.09,6.75,100,7.87,29.99,Fog
47,1.22,101,30.49,124.77,10.12,99,6.75,29.95,Fog
47,1.18,101,30.49,130.12,10.12,99,4.5,30.09,Smoke
46,1.22,101,30.49,154.82,6.75,99,4.5,30.08,Smoke
46,1.23,101,30.49,117.79,5.62,98,6.75,30.03,Smoke
45,1.23,100,30.49,176.33,7.87,99,5.62,30.06,Smoke
45,1.2,100,30.49,172.57,9,99,3.37,29.97,Smoke
45,1.22,100,30.49,153.25,7.87,99,2.25,29.91,Smoke
45,1.21,100,30.49,139.96,6.75,99,10.12,30.03,Smoke
46,1.22,100,30.5,168.35,4.5,100,2.25,30.15,ShallowFog
46,1.27,100,30.49,157.54,5.62,99,6.75,30.08,ShallowFog
46,1.19,100,30.49,113.23,13.5,100,1.12,30.06,ShallowFog
47,1.21,100,30.5,116.56,12.37,100,5.62,30.11,ShallowFog
47,1.24,100,30.5,45.31,6.75,100,1.12,30,ShallowFog
47,1.19,100,30.5,136.11,12.37,100,3.37,29.92,Fog
47,1.23,100,30.5,123.06,9,100,4.5,29.9,Fog
47,1.2,100,30.5,133.43,9,100,2.25,29.98,Fog
46,1.22,99,30.5,102.18,7.87,100,4.5,30.24,Fog
46,1.23,99,30.5,175.83,4.5,99,4.5,30,Fog
46,1.22,98,30.5,170.36,3.37,99,5.62,29.94,Fog
45,1.22,96,30.5,180.38,7.87,99,5.62,29.96,Fog
45,1.2,93,30.5,161.59,5.62,99,4.5,29.92,Fog
44,1.22,89,30.5,142.49,6.75,98,7.87,29.86,Fog
44,1.2,90,30.5,180.96,10.12,98,6.75,30.08,Fog
44,1.21,95,30.5,169.03,10.12,98,6.75,30.04,Fog
44,1.22,99,30.5,173.66,6.75,97,6.75,29.91,Smoke
45,1.21,100,30.5,152.22,11.25,97,6.75,29.86,Smoke
45,1.2,100,30.51,174.04,5.62,97,6.75,30.04,Smoke
46,1.2,100,30.51,114.45,2.25,97,4.5,29.97,Smoke
46,1.22,100,30.5,122.77,14.62,96,4.5,29.91,Smoke
46,1.23,100,30.51,101.71,5.62,96,5.62,29.92,Smoke
46,1.21,100,30.51,149.71,11.25,96,5.62,29.87,Smoke
45,1.25,100,30.51,134.5,9,96,4.5,29.8,ShallowFog
45,1.2,101,30.5,158.94,7.87,96,6.75,29.98,Fog
45,1.2,101,30.5,138.82,9,96,3.37,29.95,Fog
46,1.21,101,30.5,105.55,9,95,5.62,29.89,Fog
46,1.21,101,30.5,175.69,3.37,95,5.62,29.87,Overcast
47,1.21,101,30.5,142.34,9,95,5.62,29.82,Fog
47,1.24,101,30.5,178.78,3.37,95,6.75,29.74,Fog
47,1.23,101,30.51,109.14,4.5,96,2.25,29.65,Fog
47,1.21,101,30.5,145.5,6.75,95,3.37,29.68,Fog
46,1.24,101,30.5,158.93,5.62,95,4.5,29.98,Fog
46,1.25,101,30.5,95.46,7.87,95,3.37,30.05,Fog
46,1.25,100,30.5,137.63,11.25,95,4.5,29.99,Fog
46,1.22,100,30.5,112.92,7.87,95,5.62,30.02,Fog
46,1.24,100,30.5,103.61,5.62,95,4.5,30.02,Fog
46,1.17,100,30.5,182.92,6.75,95,3.37,29.98,Smoke
46,1.15,100,30.5,160.16,6.75,95,3.37,30.02,Smoke
46,1.23,99,30.5,148.93,3.37,95,6.75,29.95,Smoke
46,1.22,99,30.5,124.92,2.25,95,6.75,29.91,Smoke
45,1.2,99,30.5,116.75,5.62,96,5.62,29.87,Smoke
45,1.2,98,30.5,146.41,7.87,97,7.87,29.87,Smoke
45,1.2,97,30.5,126.76,4.5,97,7.87,29.82,Smoke
44,1.21,97,30.5,156.59,9,97,5.62,29.8,Fog
44,1.19,98,30.5,134.86,9,98,5.62,29.99,Fog
44,1.22,98,30.5,160.78,6.75,99,9,30.14,Fog
45,1.21,99,30.5,106.98,10.12,99,10.12,30.08,Fog
45,1.22,100,30.5,127.93,11.25,99,5.62,30.03,Fog
46,1.19,100,30.5,149.11,4.5,100,6.75,29.95,Fog
46,1.24,100,30.5,151.96,2.25,100,7.87,29.85,Fog
46,1.2,100,30.5,160.39,7.87,100,9,29.94,Fog
46,1.23,100,30.5,143.35,4.5,100,3.37,30.03,Fog
46,1.23,100,30.49,129.02,7.87,100,9,29.99,Fog
45,1.23,100,30.49,174.11,3.37,101,10.12,29.94,Fog
45,1.22,100,30.49,122.33,15.75,101,7.87,30.08,Fog
45,1.23,100,30.49,146.03,9,100,11.25,30.08,Fog
46,1.22,100,30.49,168.18,3.37,100,5.62,30.02,Fog
46,1.21,100,30.48,134.51,7.87,100,5.62,29.89,Fog
46,1.22,100,30.48,78.23,9,99,4.5,29.84,Fog
46,1.25,100,30.49,144.63,10.12,100,6.75,29.95,Fog
46,1.2,100,30.48,162.99,6.75,100,6.75,30.03,Fog
46,1.22,100,30.48,137.83,7.87,100,3.37,30.01,Smoke
46,1.22,100,30.48,80.57,7.87,100,6.75,29.95,Smoke
46,1.19,99,30.48,86.64,5.62,100,5.62,30,Smoke
